transaction_id,transaction_date,transaction_time,store_id,store_location,product_id,transaction_qty,unit_price,Total_Bill,product_category,product_type,product_detail,Size,Month Name,Day Name,Hour,Month,Day of Week
182,1/1/2023,12:33:20,3,Astoria,54,2,2.5,5,Tea,Brewed Chai tea,Morning Sunrise Chai,Regular,January,Sunday,12,1,6
183,1/1/2023,12:33:35,3,Astoria,29,2,2.5,5,Coffee,Gourmet brewed coffee,Columbian Medium Roast,Regular,January,Sunday,12,1,6
184,1/1/2023,12:35:53,5,Lower Manhattan,31,2,2.2,4.4,Coffee,Gourmet brewed coffee,Ethiopia,Small,January,Sunday,12,1,6
185,1/1/2023,12:36:57,8,Hell's Kitchen,60,1,3.75,3.75,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic,Regular,January,Sunday,12,1,6
186,1/1/2023,12:38:28,8,Hell's Kitchen,49,2,3,6,Tea,Brewed Black tea,English Breakfast,Large,January,Sunday,12,1,6
187,1/1/2023,12:42:26,3,Astoria,53,1,3,3,Tea,Brewed Chai tea,Traditional Blend Chai,Large,January,Sunday,12,1,6
188,1/1/2023,12:44:01,8,Hell's Kitchen,60,1,3.75,3.75,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic,Regular,January,Sunday,12,1,6
189,1/1/2023,12:44:31,3,Astoria,53,1,3,3,Tea,Brewed Chai tea,Traditional Blend Chai,Large,January,Sunday,12,1,6
190,1/1/2023,12:44:32,3,Astoria,52,1,2.5,2.5,Tea,Brewed Chai tea,Traditional Blend Chai,Regular,January,Sunday,12,1,6
191,1/1/2023,12:45:52,3,Astoria,28,2,2,4,Coffee,Gourmet brewed coffee,Columbian Medium Roast,Small,January,Sunday,12,1,6
192,1/1/2023,12:46:22,3,Astoria,56,1,2.55,2.55,Tea,Brewed Chai tea,Spicy Eye Opener Chai,Regular,January,Sunday,12,1,6
193,1/1/2023,12:46:26,3,Astoria,23,1,2.5,2.5,Coffee,Drip coffee,Our Old Time Diner Blend,Regular,January,Sunday,12,1,6
194,1/1/2023,12:46:55,3,Astoria,33,1,3.5,3.5,Coffee,Gourmet brewed coffee,Ethiopia,Large,January,Sunday,12,1,6
195,1/1/2023,12:46:55,3,Astoria,75,1,3.5,3.5,Bakery,Pastry,Croissant,Not Defined,January,Sunday,12,1,6
196,1/1/2023,12:48:08,3,Astoria,38,2,3.75,7.5,Coffee,Barista Espresso,Latte,Not Defined,January,Sunday,12,1,6
197,1/1/2023,12:49:48,8,Hell's Kitchen,30,1,3,3,Coffee,Gourmet brewed coffee,Columbian Medium Roast,Large,January,Sunday,12,1,6
198,1/1/2023,12:50:15,3,Astoria,59,1,4.5,4.5,Drinking Chocolate,Hot chocolate,Dark chocolate,Large,January,Sunday,12,1,6
199,1/1/2023,12:50:28,3,Astoria,32,2,3,6,Coffee,Gourmet brewed coffee,Ethiopia,Regular,January,Sunday,12,1,6
200,1/1/2023,12:51:21,8,Hell's Kitchen,53,1,3,3,Tea,Brewed Chai tea,Traditional Blend Chai,Large,January,Sunday,12,1,6
201,1/1/2023,12:51:57,5,Lower Manhattan,61,1,4.75,4.75,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic,Large,January,Sunday,12,1,6
202,1/1/2023,12:51:57,5,Lower Manhattan,72,1,3.25,3.25,Bakery,Scone,Ginger Scone,Not Defined,January,Sunday,12,1,6
203,1/1/2023,12:52:18,5,Lower Manhattan,56,1,2.55,2.55,Tea,Brewed Chai tea,Spicy Eye Opener Chai,Regular,January,Sunday,12,1,6
204,1/1/2023,12:52:18,5,Lower Manhattan,75,1,3.5,3.5,Bakery,Pastry,Croissant,Not Defined,January,Sunday,12,1,6
205,1/1/2023,12:53:11,8,Hell's Kitchen,29,2,2.5,5,Coffee,Gourmet brewed coffee,Columbian Medium Roast,Regular,January,Sunday,12,1,6
206,1/1/2023,12:53:59,8,Hell's Kitchen,37,1,3,3,Coffee,Barista Espresso,Espresso shot,Not Defined,January,Sunday,12,1,6
207,1/1/2023,12:55:25,3,Astoria,49,1,3,3,Tea,Brewed Black tea,English Breakfast,Large,January,Sunday,12,1,6
208,1/1/2023,12:55:27,5,Lower Manhattan,57,1,3.1,3.1,Tea,Brewed Chai tea,Spicy Eye Opener Chai,Large,January,Sunday,12,1,6
209,1/1/2023,12:55:27,5,Lower Manhattan,75,1,3.5,3.5,Bakery,Pastry,Croissant,Not Defined,January,Sunday,12,1,6
210,1/1/2023,12:55:36,8,Hell's Kitchen,45,1,3,3,Tea,Brewed herbal tea,Peppermint,Large,January,Sunday,12,1,6
211,1/1/2023,12:55:53,8,Hell's Kitchen,26,2,3,6,Coffee,Organic brewed coffee,Brazilian,Regular,January,Sunday,12,1,6
212,1/1/2023,12:56:33,3,Astoria,61,1,4.75,4.75,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic,Large,January,Sunday,12,1,6
213,1/1/2023,12:56:59,3,Astoria,47,1,3,3,Tea,Brewed Green tea,Serenity Green Tea,Large,January,Sunday,12,1,6
214,1/1/2023,12:58:54,3,Astoria,44,2,2.5,5,Tea,Brewed herbal tea,Peppermint,Regular,January,Sunday,12,1,6
215,1/1/2023,12:59:06,8,Hell's Kitchen,36,1,3.75,3.75,Coffee,Premium brewed coffee,Jamaican Coffee River,Large,January,Sunday,12,1,6
216,1/1/2023,13:00:38,5,Lower Manhattan,30,2,3,6,Coffee,Gourmet brewed coffee,Columbian Medium Roast,Large,January,Sunday,13,1,6
217,1/1/2023,13:01:33,5,Lower Manhattan,25,2,2.2,4.4,Coffee,Organic brewed coffee,Brazilian,Small,January,Sunday,13,1,6
218,1/1/2023,13:02:40,8,Hell's Kitchen,49,1,3,3,Tea,Brewed Black tea,English Breakfast,Large,January,Sunday,13,1,6
219,1/1/2023,13:02:40,8,Hell's Kitchen,78,1,4.5,4.5,Bakery,Scone,Scottish Cream Scone,Not Defined,January,Sunday,13,1,6
220,1/1/2023,13:02:52,8,Hell's Kitchen,26,1,3,3,Coffee,Organic brewed coffee,Brazilian,Regular,January,Sunday,13,1,6
221,1/1/2023,13:03:13,3,Astoria,43,2,3,6,Tea,Brewed herbal tea,Lemon Grass,Large,January,Sunday,13,1,6
222,1/1/2023,13:04:01,8,Hell's Kitchen,25,2,2.2,4.4,Coffee,Organic brewed coffee,Brazilian,Small,January,Sunday,13,1,6
223,1/1/2023,13:04:01,8,Hell's Kitchen,72,1,3.25,3.25,Bakery,Scone,Ginger Scone,Not Defined,January,Sunday,13,1,6
224,1/1/2023,13:04:22,8,Hell's Kitchen,42,2,2.5,5,Tea,Brewed herbal tea,Lemon Grass,Regular,January,Sunday,13,1,6
225,1/1/2023,13:04:37,8,Hell's Kitchen,54,2,2.5,5,Tea,Brewed Chai tea,Morning Sunrise Chai,Regular,January,Sunday,13,1,6
226,1/1/2023,13:04:51,3,Astoria,22,1,2,2,Coffee,Drip coffee,Our Old Time Diner Blend,Small,January,Sunday,13,1,6
227,1/1/2023,13:05:56,3,Astoria,58,1,3.5,3.5,Drinking Chocolate,Hot chocolate,Dark chocolate,Regular,January,Sunday,13,1,6
228,1/1/2023,13:07:37,5,Lower Manhattan,24,2,3,6,Coffee,Drip coffee,Our Old Time Diner Blend,Large,January,Sunday,13,1,6
229,1/1/2023,13:09:03,3,Astoria,35,1,3.1,3.1,Coffee,Premium brewed coffee,Jamaican Coffee River,Regular,January,Sunday,13,1,6
230,1/1/2023,13:12:03,5,Lower Manhattan,30,2,3,6,Coffee,Gourmet brewed coffee,Columbian Medium Roast,Large,January,Sunday,13,1,6
231,1/1/2023,13:13:09,5,Lower Manhattan,60,1,3.75,3.75,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic,Regular,January,Sunday,13,1,6
232,1/1/2023,13:17:30,8,Hell's Kitchen,56,1,2.55,2.55,Tea,Brewed Chai tea,Spicy Eye Opener Chai,Regular,January,Sunday,13,1,6
233,1/1/2023,13:17:32,3,Astoria,55,2,4,8,Tea,Brewed Chai tea,Morning Sunrise Chai,Large,January,Sunday,13,1,6
234,1/1/2023,13:18:34,8,Hell's Kitchen,49,2,3,6,Tea,Brewed Black tea,English Breakfast,Large,January,Sunday,13,1,6
235,1/1/2023,13:19:09,8,Hell's Kitchen,55,1,4,4,Tea,Brewed Chai tea,Morning Sunrise Chai,Large,January,Sunday,13,1,6
236,1/1/2023,13:19:09,8,Hell's Kitchen,75,1,3.5,3.5,Bakery,Pastry,Croissant,Not Defined,January,Sunday,13,1,6
237,1/1/2023,13:19:36,3,Astoria,23,1,2.5,2.5,Coffee,Drip coffee,Our Old Time Diner Blend,Regular,January,Sunday,13,1,6
238,1/1/2023,13:19:56,8,Hell's Kitchen,31,2,2.2,4.4,Coffee,Gourmet brewed coffee,Ethiopia,Small,January,Sunday,13,1,6
239,1/1/2023,13:20:51,3,Astoria,35,2,3.1,6.2,Coffee,Premium brewed coffee,Jamaican Coffee River,Regular,January,Sunday,13,1,6
240,1/1/2023,13:21:23,3,Astoria,38,2,3.75,7.5,Coffee,Barista Espresso,Latte,Not Defined,January,Sunday,13,1,6
241,1/1/2023,13:22:11,5,Lower Manhattan,23,1,2.5,2.5,Coffee,Drip coffee,Our Old Time Diner Blend,Regular,January,Sunday,13,1,6
242,1/1/2023,13:22:45,3,Astoria,46,2,2.5,5,Tea,Brewed Green tea,Serenity Green Tea,Regular,January,Sunday,13,1,6
243,1/1/2023,13:23:54,3,Astoria,58,2,3.5,7,Drinking Chocolate,Hot chocolate,Dark chocolate,Regular,January,Sunday,13,1,6
244,1/1/2023,13:24:29,5,Lower Manhattan,60,2,3.75,7.5,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic,Regular,January,Sunday,13,1,6
245,1/1/2023,13:30:49,5,Lower Manhattan,31,2,2.2,4.4,Coffee,Gourmet brewed coffee,Ethiopia,Small,January,Sunday,13,1,6
246,1/1/2023,13:32:07,5,Lower Manhattan,25,2,2.2,4.4,Coffee,Organic brewed coffee,Brazilian,Small,January,Sunday,13,1,6
247,1/1/2023,13:32:34,5,Lower Manhattan,87,1,3,3,Coffee,Barista Espresso,Ouro Brasileiro shot,Not Defined,January,Sunday,13,1,6
248,1/1/2023,13:34:12,3,Astoria,28,2,2,4,Coffee,Gourmet brewed coffee,Columbian Medium Roast,Small,January,Sunday,13,1,6
249,1/1/2023,13:38:09,8,Hell's Kitchen,27,1,3.5,3.5,Coffee,Organic brewed coffee,Brazilian,Large,January,Sunday,13,1,6
250,1/1/2023,13:38:11,8,Hell's Kitchen,40,2,3.75,7.5,Coffee,Barista Espresso,Cappuccino,Not Defined,January,Sunday,13,1,6
251,1/1/2023,13:39:41,5,Lower Manhattan,51,1,3,3,Tea,Brewed Black tea,Earl Grey,Large,January,Sunday,13,1,6
252,1/1/2023,13:40:47,3,Astoria,54,2,2.5,5,Tea,Brewed Chai tea,Morning Sunrise Chai,Regular,January,Sunday,13,1,6
253,1/1/2023,13:41:09,3,Astoria,42,2,2.5,5,Tea,Brewed herbal tea,Lemon Grass,Regular,January,Sunday,13,1,6
254,1/1/2023,13:42:10,3,Astoria,43,1,3,3,Tea,Brewed herbal tea,Lemon Grass,Large,January,Sunday,13,1,6
255,1/1/2023,13:42:49,5,Lower Manhattan,36,1,3.75,3.75,Coffee,Premium brewed coffee,Jamaican Coffee River,Large,January,Sunday,13,1,6
256,1/1/2023,13:42:58,5,Lower Manhattan,52,1,2.5,2.5,Tea,Brewed Chai tea,Traditional Blend Chai,Regular,January,Sunday,13,1,6
257,1/1/2023,13:42:58,5,Lower Manhattan,72,1,3.25,3.25,Bakery,Scone,Ginger Scone,Not Defined,January,Sunday,13,1,6
258,1/1/2023,13:43:18,3,Astoria,54,2,2.5,5,Tea,Brewed Chai tea,Morning Sunrise Chai,Regular,January,Sunday,13,1,6
259,1/1/2023,13:43:18,3,Astoria,69,1,3.25,3.25,Bakery,Biscotti,Hazelnut Biscotti,Not Defined,January,Sunday,13,1,6
260,1/1/2023,13:43:41,5,Lower Manhattan,25,2,2.2,4.4,Coffee,Organic brewed coffee,Brazilian,Small,January,Sunday,13,1,6
261,1/1/2023,13:44:26,3,Astoria,57,1,3.1,3.1,Tea,Brewed Chai tea,Spicy Eye Opener Chai,Large,January,Sunday,13,1,6
262,1/1/2023,13:47:51,8,Hell's Kitchen,40,1,3.75,3.75,Coffee,Barista Espresso,Cappuccino,Not Defined,January,Sunday,13,1,6
263,1/1/2023,13:49:03,8,Hell's Kitchen,22,2,2,4,Coffee,Drip coffee,Our Old Time Diner Blend,Small,January,Sunday,13,1,6
264,1/1/2023,13:50:09,5,Lower Manhattan,53,1,3,3,Tea,Brewed Chai tea,Traditional Blend Chai,Large,January,Sunday,13,1,6
265,1/1/2023,13:50:47,8,Hell's Kitchen,54,2,2.5,5,Tea,Brewed Chai tea,Morning Sunrise Chai,Regular,January,Sunday,13,1,6
266,1/1/2023,13:51:56,8,Hell's Kitchen,32,2,3,6,Coffee,Gourmet brewed coffee,Ethiopia,Regular,January,Sunday,13,1,6
267,1/1/2023,13:53:04,3,Astoria,38,2,3.75,7.5,Coffee,Barista Espresso,Latte,Not Defined,January,Sunday,13,1,6
268,1/1/2023,13:53:31,8,Hell's Kitchen,33,1,3.5,3.5,Coffee,Gourmet brewed coffee,Ethiopia,Large,January,Sunday,13,1,6
269,1/1/2023,13:54:18,8,Hell's Kitchen,22,2,2,4,Coffee,Drip coffee,Our Old Time Diner Blend,Small,January,Sunday,13,1,6
270,1/1/2023,13:55:04,5,Lower Manhattan,42,1,2.5,2.5,Tea,Brewed herbal tea,Lemon Grass,Regular,January,Sunday,13,1,6
271,1/1/2023,13:55:50,8,Hell's Kitchen,45,2,3,6,Tea,Brewed herbal tea,Peppermint,Large,January,Sunday,13,1,6
272,1/1/2023,13:56:15,8,Hell's Kitchen,48,2,2.5,5,Tea,Brewed Black tea,English Breakfast,Regular,January,Sunday,13,1,6
273,1/1/2023,13:56:24,8,Hell's Kitchen,53,1,3,3,Tea,Brewed Chai tea,Traditional Blend Chai,Large,January,Sunday,13,1,6
274,1/1/2023,13:57:34,5,Lower Manhattan,27,2,3.5,7,Coffee,Organic brewed coffee,Brazilian,Large,January,Sunday,13,1,6
275,1/1/2023,13:57:34,5,Lower Manhattan,71,1,3.75,3.75,Bakery,Pastry,Chocolate Croissant,Not Defined,January,Sunday,13,1,6
276,1/1/2023,13:58:10,3,Astoria,46,2,2.5,5,Tea,Brewed Green tea,Serenity Green Tea,Regular,January,Sunday,13,1,6
277,1/1/2023,13:58:11,5,Lower Manhattan,34,1,2.45,2.45,Coffee,Premium brewed coffee,Jamaican Coffee River,Small,January,Sunday,13,1,6
278,1/1/2023,13:59:58,5,Lower Manhattan,39,2,4.25,8.5,Coffee,Barista Espresso,Latte,Regular,January,Sunday,13,1,6
279,1/1/2023,14:03:34,5,Lower Manhattan,25,2,2.2,4.4,Coffee,Organic brewed coffee,Brazilian,Small,January,Sunday,14,1,6
280,1/1/2023,14:03:34,5,Lower Manhattan,69,1,3.25,3.25,Bakery,Biscotti,Hazelnut Biscotti,Not Defined,January,Sunday,14,1,6
281,1/1/2023,14:03:41,3,Astoria,32,1,3,3,Coffee,Gourmet brewed coffee,Ethiopia,Regular,January,Sunday,14,1,6
282,1/1/2023,14:07:12,3,Astoria,41,2,4.25,8.5,Coffee,Barista Espresso,Cappuccino,Large,January,Sunday,14,1,6
283,1/1/2023,14:07:56,3,Astoria,23,1,2.5,2.5,Coffee,Drip coffee,Our Old Time Diner Blend,Regular,January,Sunday,14,1,6
284,1/1/2023,14:08:03,8,Hell's Kitchen,24,1,3,3,Coffee,Drip coffee,Our Old Time Diner Blend,Large,January,Sunday,14,1,6
285,1/1/2023,14:08:03,8,Hell's Kitchen,71,1,3.75,3.75,Bakery,Pastry,Chocolate Croissant,Not Defined,January,Sunday,14,1,6
286,1/1/2023,14:11:14,8,Hell's Kitchen,60,2,3.75,7.5,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic,Regular,January,Sunday,14,1,6
287,1/1/2023,14:13:28,5,Lower Manhattan,57,2,3.1,6.2,Tea,Brewed Chai tea,Spicy Eye Opener Chai,Large,January,Sunday,14,1,6
288,1/1/2023,14:19:57,5,Lower Manhattan,23,2,2.5,5,Coffee,Drip coffee,Our Old Time Diner Blend,Regular,January,Sunday,14,1,6
289,1/1/2023,14:20:06,3,Astoria,35,2,3.1,6.2,Coffee,Premium brewed coffee,Jamaican Coffee River,Regular,January,Sunday,14,1,6
290,1/1/2023,14:20:08,3,Astoria,42,2,2.5,5,Tea,Brewed herbal tea,Lemon Grass,Regular,January,Sunday,14,1,6
291,1/1/2023,14:22:01,8,Hell's Kitchen,49,2,3,6,Tea,Brewed Black tea,English Breakfast,Large,January,Sunday,14,1,6
292,1/1/2023,14:22:38,5,Lower Manhattan,39,2,4.25,8.5,Coffee,Barista Espresso,Latte,Regular,January,Sunday,14,1,6
293,1/1/2023,14:23:28,8,Hell's Kitchen,55,1,4,4,Tea,Brewed Chai tea,Morning Sunrise Chai,Large,January,Sunday,14,1,6
294,1/1/2023,14:23:28,8,Hell's Kitchen,71,1,3.75,3.75,Bakery,Pastry,Chocolate Croissant,Not Defined,January,Sunday,14,1,6
295,1/1/2023,14:24:55,3,Astoria,41,2,4.25,8.5,Coffee,Barista Espresso,Cappuccino,Large,January,Sunday,14,1,6
296,1/1/2023,14:24:55,3,Astoria,79,1,3.75,3.75,Bakery,Scone,Jumbo Savory Scone,Not Defined,January,Sunday,14,1,6
297,1/1/2023,14:25:32,3,Astoria,58,2,3.5,7,Drinking Chocolate,Hot chocolate,Dark chocolate,Regular,January,Sunday,14,1,6
298,1/1/2023,14:25:39,5,Lower Manhattan,24,2,3,6,Coffee,Drip coffee,Our Old Time Diner Blend,Large,January,Sunday,14,1,6
299,1/1/2023,14:26:36,8,Hell's Kitchen,61,1,4.75,4.75,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic,Large,January,Sunday,14,1,6
300,1/1/2023,14:29:05,5,Lower Manhattan,45,2,3,6,Tea,Brewed herbal tea,Peppermint,Large,January,Sunday,14,1,6
301,1/1/2023,14:29:50,5,Lower Manhattan,49,2,3,6,Tea,Brewed Black tea,English Breakfast,Large,January,Sunday,14,1,6
302,1/1/2023,14:29:50,5,Lower Manhattan,78,1,4.5,4.5,Bakery,Scone,Scottish Cream Scone,Not Defined,January,Sunday,14,1,6
303,1/1/2023,14:30:51,8,Hell's Kitchen,48,1,2.5,2.5,Tea,Brewed Black tea,English Breakfast,Regular,January,Sunday,14,1,6
304,1/1/2023,14:30:58,5,Lower Manhattan,57,1,3.1,3.1,Tea,Brewed Chai tea,Spicy Eye Opener Chai,Large,January,Sunday,14,1,6
305,1/1/2023,14:31:26,5,Lower Manhattan,42,1,2.5,2.5,Tea,Brewed herbal tea,Lemon Grass,Regular,January,Sunday,14,1,6
306,1/1/2023,14:32:20,8,Hell's Kitchen,30,2,3,6,Coffee,Gourmet brewed coffee,Columbian Medium Roast,Large,January,Sunday,14,1,6
307,1/1/2023,14:32:42,5,Lower Manhattan,41,2,4.25,8.5,Coffee,Barista Espresso,Cappuccino,Large,January,Sunday,14,1,6
308,1/1/2023,14:32:54,8,Hell's Kitchen,39,2,4.25,8.5,Coffee,Barista Espresso,Latte,Regular,January,Sunday,14,1,6
309,1/1/2023,14:35:47,3,Astoria,55,1,4,4,Tea,Brewed Chai tea,Morning Sunrise Chai,Large,January,Sunday,14,1,6
310,1/1/2023,14:36:23,3,Astoria,30,2,3,6,Coffee,Gourmet brewed coffee,Columbian Medium Roast,Large,January,Sunday,14,1,6
311,1/1/2023,14:36:35,5,Lower Manhattan,57,1,3.1,3.1,Tea,Brewed Chai tea,Spicy Eye Opener Chai,Large,January,Sunday,14,1,6
312,1/1/2023,14:37:48,5,Lower Manhattan,44,1,2.5,2.5,Tea,Brewed herbal tea,Peppermint,Regular,January,Sunday,14,1,6
313,1/1/2023,14:39:06,5,Lower Manhattan,87,1,3,3,Coffee,Barista Espresso,Ouro Brasileiro shot,Not Defined,January,Sunday,14,1,6
314,1/1/2023,14:39:48,8,Hell's Kitchen,34,2,2.45,4.9,Coffee,Premium brewed coffee,Jamaican Coffee River,Small,January,Sunday,14,1,6
315,1/1/2023,14:42:39,5,Lower Manhattan,61,2,4.75,9.5,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic,Large,January,Sunday,14,1,6
316,1/1/2023,14:43:13,3,Astoria,50,2,2.5,5,Tea,Brewed Black tea,Earl Grey,Regular,January,Sunday,14,1,6
317,1/1/2023,14:45:31,3,Astoria,47,1,3,3,Tea,Brewed Green tea,Serenity Green Tea,Large,January,Sunday,14,1,6
318,1/1/2023,14:46:09,8,Hell's Kitchen,48,1,2.5,2.5,Tea,Brewed Black tea,English Breakfast,Regular,January,Sunday,14,1,6
319,1/1/2023,14:47:29,8,Hell's Kitchen,24,1,3,3,Coffee,Drip coffee,Our Old Time Diner Blend,Large,January,Sunday,14,1,6
320,1/1/2023,14:47:29,8,Hell's Kitchen,75,1,3.5,3.5,Bakery,Pastry,Croissant,Not Defined,January,Sunday,14,1,6
321,1/1/2023,14:49:49,8,Hell's Kitchen,51,2,3,6,Tea,Brewed Black tea,Earl Grey,Large,January,Sunday,14,1,6
322,1/1/2023,14:51:19,5,Lower Manhattan,43,2,3,6,Tea,Brewed herbal tea,Lemon Grass,Large,January,Sunday,14,1,6
323,1/1/2023,14:55:34,3,Astoria,34,2,2.45,4.9,Coffee,Premium brewed coffee,Jamaican Coffee River,Small,January,Sunday,14,1,6
324,1/1/2023,14:58:07,8,Hell's Kitchen,30,2,3,6,Coffee,Gourmet brewed coffee,Columbian Medium Roast,Large,January,Sunday,14,1,6
325,1/1/2023,14:58:35,3,Astoria,43,1,3,3,Tea,Brewed herbal tea,Lemon Grass,Large,January,Sunday,14,1,6
326,1/1/2023,15:02:04,3,Astoria,39,2,4.25,8.5,Coffee,Barista Espresso,Latte,Regular,January,Sunday,15,1,6
327,1/1/2023,15:02:28,8,Hell's Kitchen,38,1,3.75,3.75,Coffee,Barista Espresso,Latte,Not Defined,January,Sunday,15,1,6
328,1/1/2023,15:06:27,5,Lower Manhattan,25,2,2.2,4.4,Coffee,Organic brewed coffee,Brazilian,Small,January,Sunday,15,1,6
329,1/1/2023,15:08:28,3,Astoria,43,2,3,6,Tea,Brewed herbal tea,Lemon Grass,Large,January,Sunday,15,1,6
330,1/1/2023,15:09:37,3,Astoria,22,1,2,2,Coffee,Drip coffee,Our Old Time Diner Blend,Small,January,Sunday,15,1,6
331,1/1/2023,15:09:54,8,Hell's Kitchen,61,1,4.75,4.75,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic,Large,January,Sunday,15,1,6
332,1/1/2023,15:10:10,5,Lower Manhattan,40,1,3.75,3.75,Coffee,Barista Espresso,Cappuccino,Not Defined,January,Sunday,15,1,6
333,1/1/2023,15:10:10,5,Lower Manhattan,75,1,3.5,3.5,Bakery,Pastry,Croissant,Not Defined,January,Sunday,15,1,6
334,1/1/2023,15:12:22,3,Astoria,24,1,3,3,Coffee,Drip coffee,Our Old Time Diner Blend,Large,January,Sunday,15,1,6
335,1/1/2023,15:12:54,3,Astoria,52,2,2.5,5,Tea,Brewed Chai tea,Traditional Blend Chai,Regular,January,Sunday,15,1,6
336,1/1/2023,15:14:19,3,Astoria,26,2,3,6,Coffee,Organic brewed coffee,Brazilian,Regular,January,Sunday,15,1,6
337,1/1/2023,15:16:37,5,Lower Manhattan,38,2,3.75,7.5,Coffee,Barista Espresso,Latte,Not Defined,January,Sunday,15,1,6
338,1/1/2023,15:18:56,3,Astoria,61,1,4.75,4.75,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic,Large,January,Sunday,15,1,6
339,1/1/2023,15:19:34,3,Astoria,29,1,2.5,2.5,Coffee,Gourmet brewed coffee,Columbian Medium Roast,Regular,January,Sunday,15,1,6
340,1/1/2023,15:21:05,8,Hell's Kitchen,30,2,3,6,Coffee,Gourmet brewed coffee,Columbian Medium Roast,Large,January,Sunday,15,1,6
341,1/1/2023,15:22:11,3,Astoria,39,2,4.25,8.5,Coffee,Barista Espresso,Latte,Regular,January,Sunday,15,1,6
342,1/1/2023,15:24:01,8,Hell's Kitchen,26,1,3,3,Coffee,Organic brewed coffee,Brazilian,Regular,January,Sunday,15,1,6
343,1/1/2023,15:25:09,5,Lower Manhattan,50,2,2.5,5,Tea,Brewed Black tea,Earl Grey,Regular,January,Sunday,15,1,6
344,1/1/2023,15:27:11,3,Astoria,58,2,3.5,7,Drinking Chocolate,Hot chocolate,Dark chocolate,Regular,January,Sunday,15,1,6
345,1/1/2023,15:28:29,3,Astoria,58,1,3.5,3.5,Drinking Chocolate,Hot chocolate,Dark chocolate,Regular,January,Sunday,15,1,6
346,1/1/2023,15:28:54,5,Lower Manhattan,43,1,3,3,Tea,Brewed herbal tea,Lemon Grass,Large,January,Sunday,15,1,6
347,1/1/2023,15:29:24,3,Astoria,57,1,3.1,3.1,Tea,Brewed Chai tea,Spicy Eye Opener Chai,Large,January,Sunday,15,1,6
348,1/1/2023,15:29:24,3,Astoria,70,1,3.25,3.25,Bakery,Scone,Cranberry Scone,Not Defined,January,Sunday,15,1,6
349,1/1/2023,15:30:16,3,Astoria,43,1,3,3,Tea,Brewed herbal tea,Lemon Grass,Large,January,Sunday,15,1,6
350,1/1/2023,15:30:27,3,Astoria,31,2,2.2,4.4,Coffee,Gourmet brewed coffee,Ethiopia,Small,January,Sunday,15,1,6
351,1/1/2023,15:30:58,5,Lower Manhattan,34,1,2.45,2.45,Coffee,Premium brewed coffee,Jamaican Coffee River,Small,January,Sunday,15,1,6
352,1/1/2023,15:30:58,8,Hell's Kitchen,29,2,2.5,5,Coffee,Gourmet brewed coffee,Columbian Medium Roast,Regular,January,Sunday,15,1,6
353,1/1/2023,15:33:36,5,Lower Manhattan,28,2,2,4,Coffee,Gourmet brewed coffee,Columbian Medium Roast,Small,January,Sunday,15,1,6
354,1/1/2023,15:33:36,5,Lower Manhattan,74,1,3.5,3.5,Bakery,Biscotti,Ginger Biscotti,Not Defined,January,Sunday,15,1,6
355,1/1/2023,15:34:10,3,Astoria,41,2,4.25,8.5,Coffee,Barista Espresso,Cappuccino,Large,January,Sunday,15,1,6
356,1/1/2023,15:34:10,3,Astoria,76,1,3.5,3.5,Bakery,Biscotti,Chocolate Chip Biscotti,Not Defined,January,Sunday,15,1,6
357,1/1/2023,15:36:59,5,Lower Manhattan,37,2,3,6,Coffee,Barista Espresso,Espresso shot,Not Defined,January,Sunday,15,1,6
358,1/1/2023,15:39:44,8,Hell's Kitchen,44,1,2.5,2.5,Tea,Brewed herbal tea,Peppermint,Regular,January,Sunday,15,1,6
359,1/1/2023,15:42:20,3,Astoria,36,1,3.75,3.75,Coffee,Premium brewed coffee,Jamaican Coffee River,Large,January,Sunday,15,1,6
360,1/1/2023,15:45:16,3,Astoria,46,2,2.5,5,Tea,Brewed Green tea,Serenity Green Tea,Regular,January,Sunday,15,1,6
361,1/1/2023,15:46:34,5,Lower Manhattan,40,2,3.75,7.5,Coffee,Barista Espresso,Cappuccino,Not Defined,January,Sunday,15,1,6
362,1/1/2023,15:51:15,8,Hell's Kitchen,35,2,3.1,6.2,Coffee,Premium brewed coffee,Jamaican Coffee River,Regular,January,Sunday,15,1,6
363,1/1/2023,15:52:23,5,Lower Manhattan,39,2,4.25,8.5,Coffee,Barista Espresso,Latte,Regular,January,Sunday,15,1,6
364,1/1/2023,15:52:23,5,Lower Manhattan,69,1,3.25,3.25,Bakery,Biscotti,Hazelnut Biscotti,Not Defined,January,Sunday,15,1,6
365,1/1/2023,15:53:55,5,Lower Manhattan,33,2,3.5,7,Coffee,Gourmet brewed coffee,Ethiopia,Large,January,Sunday,15,1,6
